Blautia_hydrogenotrophica,Gordonibacter_pamelaeae,Lachnoclostridium_sp_YL32,Faecalibacterium_prausnitzii,Clostridium_bolteae,Clostridium_citroniae,Intestinibacter_bartlettii,Clostridium_symbiosum,Hungatella_hathewayi,Merdimonas_faecis,Clostridium_asparagiforme,Alistipes_shahii,Alistipes_obesi,Subdoligranulum_variabile,Anaerostipes_hadrus,Alistipes_senegalensis,Alistipes_timonensis,Dorea_longicatena,Rikenella_microfusus,Ruthenibacterium_lactatiformans,Culturomica_massiliensis,Gemmiger_formicilis,Eggerthella_lenta,Prevotella_stercorea,Agathobaculum_desmolans,Lachnoclostridium_phocaeense,Blautia_sp_N6H115,Paraprevotella_xylaniphila,Mordavella_sp_MarseilleP3756,Bacteroides_barnesiae,Holdemania_massiliensis,Blautia_hansenii,Alistipes_finegoldii,Bacteroides_plebeius,Blautia_obeum,Flavonifractor_plautii,Faecalicatena_contorta,Coprobacter_secundus,Collinsella_aerofaciens,Bacteroides_stercoris,Oscillibacter_sp_PEA192,Bilophila_wadsworthia,Neglecta_timonensis,Alistipes_inops,Bacteroides_coprophilus,Marvinbryantia_formatexigens,Alistipes_putredinis,Bacteroides_salanitronis,Anaerotruncus_colihominis,Bacteroides_dorei,Parabacteroides_goldsteinii,Ruminococcus_bicirculans,Faecalitalea_cylindroides,Bittarella_massiliensis,Odoribacter_splanchnicus,Bacteroides_pyogenes,Coprococcus_eutactus,Bacteroides_fluxus,Prevotellamassilia_timonensis,Bacteroides_cellulosilyticus,Butyricimonas_sp_H184,Intestinimonas_butyriciproducens,Butyricicoccus_pullicaecorum,Barnesiella_viscericola,Eubacterium_ventriosum,Sellimonas_intestinalis,Clostridium_methylpentosum,Coprococcus_comes,Ruminococcus_callidus,Bacteroides_nordii,Clostridiales_bacterium,Eubacterium_hallii,Parabacteroides_johnsonii,Ruminococcus_lactaris,Eubacterium_ramulus,Bacteroides_ovatus,Coprobacter_fastidiosus,Eubacterium_eligens,Roseburia_faecis,Prevotella_copri,Fusicatenibacter_saccharivorans,Blautia_schinkii,Odoribacter_laneus,Bacteroides_coprocola,Negativibacillus_massiliensis,Alistipes_sp_MarseilleP5997,Eubacterium_siraeum,Ruminococcus_torques,Barnesiella_intestinihominis,Bacteroides_fragilis,Eubacterium_rectale,Roseburia_hominis,Bacteroides_heparinolyticus,Provencibacterium_massiliense,Bacteroides_reticulotermitis,Roseburia_inulinivorans,Fournierella_massiliensis,Clostridium_scindens,Christensenella_minuta,Pseudoflavonifractor_capillosus,Dorea_formicigenerans,Erysipelotrichaceae_bacterium,Bacteroides_caecimuris,Roseburia_intestinalis,Massilioclostridium_coli,Merdibacter_massiliensis,Mediterranea_massiliensis,Butyrivibrio_crossotus,Bacteroides_vulgatus,Clostridium_leptum,Bacteroides_helcogenes,Clostridium_phoceensis,Ruminococcus_gnavus,Angelakisella_massiliensis,Bacteroides_pectinophilus,Lactobacillus_rogosae,Bacteroides_thetaiotaomicron,Clostridium_glycyrrhizinilyticum,Bacteroides_caccae,bacterium_LF3
-1.4931369731310937,0.6063457709250812,-2.5434513715993514,4.8882100950358005,0.1321150500711159,-0.9192652610378591,0.19960340068208282,1.4462731496020558,-0.15412771790598523,-1.043214280840857,-1.554821136583021,0.8860500501171593,0.04179860235454402,1.8081855268208606,3.2216167519654224,-0.9324851960216893,-11.969926017003058,1.747325736129941,-11.969926017003058,2.6199537087445464,0.8466242879231665,4.9305134416041225,1.459488425544106,-1.4247280347245415,0.6343298109436768,-0.3866260784307318,-1.3674688633029621,-2.1298897236586978,1.2007853443742018,-2.145654128129646,-0.5429210053794113,-0.2210796908520054,0.7058567858477724,1.2737953968627949,3.5375555845643603,0.28877579792214547,-1.7561232233240425,-0.6123852088216113,3.5323971188649357,-1.4362935156375656,0.820767865923508,4.991829487172237,-0.4122538248790706,-11.969926017003058,0.6834739134123078,-1.755663743502753,2.070600439439759,-0.6064744272422367,2.71880488578154,4.237125685897752,-3.2003694119356965,2.7208063945646543,0.8888624257839792,-1.8220681858656835,1.1624008678003523,-1.223663629341134,-0.1983915689640794,0.17111872198361944,-3.0852681927881616,-1.671680904792872,0.07508645963623373,-0.7732724111796161,0.11637119001870033,-1.3949986289929175,1.5350459620560928,-1.6522989385550453,-1.2701406910687645,2.367455286291034,4.94720728960705,0.21493302756789134,1.3128848803308504,2.5409067878999503,2.4399138714651265,0.3968294467723634,0.9271233168727893,1.8157780741741982,-11.969926017003058,0.47776798348983185,0.751125205875395,-2.391664878802029,3.508472922152337,-1.5035961012244972,-1.8320200829261442,3.109356194402559,-0.019616707025203795,-2.6165696801142655,-2.06343386493244,-0.7623466378302428,-0.03735953262956304,2.344031312243077,3.7078225759955847,1.3278485129907347,-3.208758174180268,-0.03900368595105341,-11.969926017003058,1.9972546901212471,0.6267131813789666,-1.3321923057784897,1.240592461814554,0.5540148633613997,0.651977377107726,-0.6892064385428016,0.8991435086033244,5.092203998915302,-0.5466192538676387,-1.0528511437313455,3.5829493854499224,1.0387863318133812,2.938017246367963,0.5086714666320375,-2.879371013677572,2.3232542684425486,-0.3253483545879998,0.911782763014747,1.6058882919772177,2.617137367822613,2.36090705717391,0.6869786715485464,1.8042924680784074,-0.9501123148189077
-2.2444375922844726,-1.9277188076418499,-12.29619687164059,5.6404591614157145,-0.3318260847142014,-1.8893093818160844,-2.631277665619682,-0.4193919677604647,-0.7027771816767805,-2.566426783811637,-1.5531706108404117,3.408499229642108,1.3961842002203726,1.0396090458486125,0.24939558652277594,1.7781209556343347,0.5392901898232205,-0.12907901875335615,-2.663998464020268,0.9257456370336046,2.168480343951332,2.9843842962935936,-1.2299864550061423,-0.10273506306731406,-0.7765428845911231,-0.3805587644963797,-3.061076030153422,-1.8263560753075359,-0.6779280992669392,-1.7581782687474012,-0.5241226952110187,-1.7704809044028993,3.4312664857066086,1.2549627492737807,1.9980323891603655,1.4833275655337905,-2.587011263015305,0.8632317632587894,1.6404930738062395,-0.924627881431273,3.3931728889401294,3.269307271678629,-1.2250418039298419,-3.5746680639310062,1.7060218775260347,-2.2797495064840865,4.970380194846941,0.390047073500984,1.9363865587200806,4.860801721572209,-2.325313095264888,2.9610010109172276,-0.44007736723401525,-2.1109820767206537,2.36640352855534,-0.14700150547701174,-2.084323473774913,1.368909177090333,-1.6286642704402636,-0.49636995703794895,0.9533802283934847,0.87109960952822,-0.5612718602778166,-0.49181611047077567,0.12952641775875495,-3.125507728123128,-0.8140187544987674,0.9300264013785409,3.993741493069118,2.2097219656944684,2.0630269767354985,0.018148385445683424,3.1682911360501627,-1.6342001408898232,0.11021295930805497,3.316449542890688,-3.284594043434942,-0.5080420838762008,-0.7255757736287647,-1.907710502095978,1.8787064898543218,-3.0007144669152437,-0.5962161841325182,2.3187530495421873,-0.3057725938311986,-0.09897798064684427,-3.624202542747496,-0.8436806667391448,2.877625416447728,3.2289775656591573,2.522390364211307,0.7046324140489979,-2.312098437799162,-0.9084797941437346,-12.29619687164059,1.0739578375036762,0.7667316649665814,-1.5875850045246045,-0.8394074072011684,1.0428688777063222,-0.24857992218823188,-2.267120569049898,2.3370274877426196,2.678073018951239,-2.1784512045612194,-0.9180339981748498,2.1388118941460768,-1.2173190037048807,3.658138874478589,0.4810563670596917,-1.4156118200729777,3.450092750640203,-2.662268311888405,0.7347589107080452,-0.3059060974781511,0.6533843380042335,3.7052135540511593,-0.06333565571428057,2.3360606823051393,-2.344699184731037
-1.6888592531852007,-1.228896731129228,-12.125916976972974,5.9825301959127914,-0.19246767148462585,-2.0270515072016133,-2.0198230357879163,-0.1321925611698438,-0.6014673708024425,-2.356912439508563,-1.4657368840447846,3.419917869139234,1.576176692569903,1.4857823037698896,0.1331023339739037,2.153771454169985,0.8414629402467977,-0.21384582747069558,-2.672588644817705,0.8381279563735076,2.0002158692831067,3.423167655897077,-1.1642948538588493,-0.4308442251486433,-1.8649526450053164,0.1297149388001868,-2.090303124322305,-1.806515308655075,0.08379055068460861,-1.664545631486523,-0.6469356462078375,-1.9047245106889514,3.4619914858272263,1.475003002158065,1.9617083445625996,0.7850459704430826,-3.116756513222616,0.966848020447399,2.370785749951251,-0.6166784985338367,2.909836838129867,2.2261420527313307,-0.8454525289607018,-3.2324382809742938,1.8110182199486786,-2.329716223478031,5.370533281737299,0.6288545434858142,1.9104422684435685,4.501470641297386,-2.0237256225637212,2.467284557825403,-0.46158085172228347,-1.8177638194809296,2.1897716420720483,-0.36167437603566555,-1.4950774582882689,1.6131051068307274,-2.0340598380174404,-0.3747999197609646,1.0691424590281269,0.35217006918134963,-0.5946885388994998,-0.5125798022537271,0.32730056329004587,-3.448303950951881,-1.2943803319744651,1.1070094158132386,5.04833805812209,2.188188141308652,1.7583389878312525,-0.16362819012876972,3.4618280741247416,-1.6787547556324691,-0.2062745553139722,3.0921902691506418,-3.7959503101115706,0.29603907815805286,-0.3515069635067496,-2.1952156316480425,2.351617969495008,-2.2203787908188906,-0.5775069240903346,3.1489126410229034,0.04146785583638568,0.3144744570129827,-12.125916976972974,-2.187538569642986,3.373704745349568,3.3254489188195993,3.517371423839433,1.0058147578328063,-2.435929291058952,-0.8430583324884617,-12.125916976972974,2.126236643916675,1.0070005225872078,-1.2856248178515974,-0.9455363043837659,0.86002314892791,-0.4446996360953417,-2.904649146546615,2.268919184548679,3.0916101502912747,-1.5814262991032324,-1.2127923234493982,1.9927698929269315,-0.6273313820613691,3.6583430278917604,0.1431507318193148,-1.2254299838164018,2.9782510501356247,-1.9478152270406577,0.46745104983130226,-0.3899413965639482,1.0165530509943395,3.1864661933896548,0.39014829761064806,2.390221077437211,-3.742730204871047
-2.466834803645754,-1.5369454461434406,-12.384486935652067,4.8694825440165665,-0.4322950361037545,-2.1618426940041617,-1.8964054857753867,-0.1597818497741894,-0.8612539020217902,-2.4883323981034478,-1.5066471719414674,3.2022188365269746,1.436409791552439,0.6335437584920411,0.017457304685703612,1.921570005659846,0.7588842668976357,-0.38423885194067964,-3.4478159092330367,0.4986725194114445,1.5292460574827738,2.7431818047598346,-2.1714501173897434,-0.6774662481500586,-1.2740630091609182,-0.619544016209705,-2.198152789331963,-1.8133736321794318,0.2975891584637296,-1.8111312241920894,-1.1308398829897142,-1.5929500080740953,3.4693309013317832,1.630466112189346,1.6219471149430218,0.5027782224337418,-3.028627720712497,0.8326510345464886,1.293312004443088,-0.9467627262207357,2.620932827971985,2.232907207204903,-0.8550189723142259,-2.9186464834390984,2.0940595319402933,-2.378647786926611,4.557510101860771,0.2548507738089274,1.871555662403468,4.455793512458654,-2.2534414648142773,3.4543489813545065,-0.6410110651601233,-2.0666726907469135,2.5685406744225725,-0.906674376231388,-1.7548607513188559,1.6506476044508291,-1.4367161074422823,-0.2765347200684012,0.6530712308671012,0.3355102504333365,-0.8831882779950941,-0.29848518708500826,1.4225936792163427,-3.2404946241557075,-1.766641885330336,1.1028819600280855,4.423152347494831,2.010634212964356,1.623934784110018,-0.028522642347120986,3.4755498514328904,-1.3120349069865656,-0.03520086528701949,3.4806487985421595,-12.384486935652067,1.5750531428264072,-0.5453747911897997,-1.5861711001396133,1.90394294282527,-2.700763312596231,-1.0009819868832688,2.9146646992800935,-0.16281018952418247,-0.0054185340538479565,-2.749033546691126,-1.5198602110617,3.13418280932211,3.4429621646740163,3.333859062288175,1.108617197494529,-2.9140343039294985,-1.2280371181153535,-3.8865637034592107,1.7593334817076283,0.29245696947140676,-1.0256044875634656,-0.3337963737675471,0.797287307701195,-0.41763148622957313,-2.2702500480353054,2.6991815654988116,3.455012958090201,-1.6821406123241056,-1.1030901074360857,1.6008948767919549,-0.173991886303261,3.330255573351792,0.5297391639441695,-0.9550876103163164,2.785174354346492,-2.5426601190265545,0.534073185559234,0.10285452596736189,1.770225502811881,3.363455514111083,0.45999049254048074,2.6677906969607177,-3.8770504874704157
-2.273883962766459,-1.3541594077871002,-12.31415760076932,5.195910533311675,-0.4124727794972767,-2.2526833495897725,-1.8546520424461166,-0.12493849616571229,-0.6947281400904082,-2.425060383516807,-1.1362613077016652,3.5115212989704156,1.6709373577168627,0.864515491162499,-0.13762935169250845,2.1829177757912754,1.0582556935774532,-0.2697371298412552,-2.587692615729307,0.6854235461362901,1.7629221701007696,2.980038994591668,-1.5379230889820965,-0.7080875943627012,-1.0751943966347275,-0.39851220947441046,-2.9084820709886268,-1.3901428535758784,0.16005782197337215,-1.336423366584099,-0.9919027268565097,-2.359209071058573,3.728251109539114,1.6707222468921712,1.6118736909154183,0.7802281253290841,-3.3000083796749715,1.1035787527642071,1.7314977098444082,-0.6378196282077369,2.964683603255894,2.257174877485382,-0.7547839735588395,-3.9821126387778554,1.9571522088754367,-2.004886969367271,4.787374949365979,0.6227569960276051,2.129285426242018,4.325103794900162,-1.800782183701501,3.461328376264969,-0.35165104688590176,-1.74436256122305,2.4778098762072656,-0.4219992885627013,-2.0051099715349006,1.6197556131907929,-1.6015537091046026,-0.3048726524067904,0.9610694122483006,0.6975206132580176,-0.622920808495917,-0.43029016737272485,0.8302916143434533,-2.883460227096907,-2.2481732044417013,1.299839873544122,4.168533505749663,2.2122717667940908,1.89514034340608,-0.1420292755409731,3.5460107462985406,-1.3801293161529395,0.08154758820792818,3.260355498019944,-3.5483847001470883,1.3067221070876354,-0.44564927653958186,-2.504714736245634,1.9083201799630585,-2.3952037041301866,-0.39355410782690825,2.8489301605619524,-0.01595410048106416,0.2803341062144282,-12.31415760076932,-1.7300517208626873,3.1559279407728913,3.4624356103037197,3.2040056376164396,2.041508419527906,-2.4672890330193935,-0.8766719082562942,-12.31415760076932,1.5828388221140672,0.6141084091742908,-1.0130454279108845,-0.26397857699781024,1.095812119475764,-0.6096370980358508,-2.4458365409642644,2.6379852813941334,3.5956384432205715,-1.654417036410897,-1.5625510506081897,1.761647609004788,-0.5621938578121704,3.38756213773685,0.44177925851692645,-1.3105882547810674,2.9436958280148193,-2.0639374369126875,0.7284791277271863,-0.008456678157531705,1.3710461416877235,3.5578922311353445,0.29797903066157794,2.6469361839214933,-3.463933392278345
-2.932759451340914,-2.288897412676393,-3.9273882845917516,4.269183156120414,-0.3281991971304743,-0.8225266545843022,-0.7817401512049118,-0.48185557897063536,-1.0636147602832828,-3.027009085347734,0.4174550845342129,2.027080203682626,1.6637329221906079,0.3760780161105828,0.8404938210930188,1.6002916340892863,-0.3794081347210527,-1.020089794632101,-2.243356307476091,1.6747628237007781,-1.1565276385453949,1.5819487053756882,-0.5548237347786529,-2.9586170236515574,-1.4416072120604806,-2.157264964794795,-2.234997682449521,-1.890524015204539,-1.4123132071969362,-0.6144574817025772,-1.6231732977129631,-1.9480371869741706,4.7255530480028245,2.0204479783370735,1.917244776689567,1.8907515522694567,-1.815194719413702,-2.113382063303904,-4.108022929052597,4.607707740211158,1.6563014347717244,1.9371207667702004,-0.624792094728476,-2.946817560421179,1.728069157068279,-2.0234372234047306,0.8561382869887897,-0.03420453049117711,0.7254043039760028,2.4452342230847197,0.49198020426012246,0.5421731774445053,0.09017132639488246,-2.643851322140712,2.3004845197388075,-0.8262683784110791,-3.2026022510304593,1.0626426185888445,-1.2574716459041628,0.29414704300369454,1.8536927447352713,0.7184605079781159,-0.18516223563729106,-1.8647392962002165,-0.9587367260390343,-3.710532737192146,-1.502775266824699,0.9500164367984336,0.1592404816871147,-0.07376292421485431,2.0522913798685565,1.1728096081928516,3.6048487196467995,-0.05431149672543256,0.432428487877873,3.4028992729496466,-2.2773537677053195,1.0459248258660727,3.5467140931950567,-0.293675216646311,2.7449194578232934,-3.007908788156147,-2.190138232162248,3.1830049048745015,-0.18188448482667763,-0.5120761618983609,4.8562296430404945,-0.3751604041738448,-2.4501384767941286,2.2171368171143078,2.4617733873382974,2.067582779201163,-2.1319542522127506,-2.0735192121580805,-3.4392479163919774,1.6695411962147073,0.0022863351815169963,-1.8769093893337292,-1.323781238303873,0.007303603007781767,-0.8010361143603202,-2.759118477358344,3.439750206590979,0.870786145553911,-1.5197423184137513,-1.6265381319539713,1.4487068262083032,-1.1451251461174454,5.246478653208331,-0.22724315307018372,-0.8121501514174483,2.335142642668232,-1.883318457484064,0.11645118816413103,-0.2073496248768656,2.407316135930505,3.791529840329383,-1.8622070760149843,3.5632829521115728,-2.89831794685702
-1.465948359171822,-1.3320708983022094,-3.354310727244439,2.996557360812413,-0.9192359086199922,-1.2739261790726637,-0.7821282577764492,-0.8445960336829543,-1.3331020323036427,-3.517873005232138,-0.6212201281026806,2.662209190422976,2.008028318093338,-0.41970807233893304,1.352936313864065,2.173048123757124,0.5058628630322755,-0.6508123980130023,-2.022161230950875,1.9798863968757834,-0.6970680001479304,0.20879092066618465,0.21828650781559134,-2.132864253860932,-1.3495315736393803,-1.9439944700477785,-2.9469298652870766,-1.4737490387542973,-1.105672280046063,0.0664047267793757,-2.491366140787399,-1.6241251819474876,5.2718921336185005,2.477567262250278,2.6712439056656088,1.2692148832607728,-1.8972062937494627,-1.3384618294666293,-3.500648326373536,5.250787989237704,1.7010740780122156,2.5410797184206197,0.017180943143968008,-2.449859215252106,2.1437609043753696,-1.7639778603337408,1.4281984018239662,0.3315010374273841,0.4163103213685755,2.882321684968737,1.3675880994289242,2.221011986474582,0.5662351301084882,-3.1709287596579454,2.5941320589100174,-0.21745960611188675,-2.4134514991600753,1.5092543656391912,-2.0096288616865365,0.6472891996924464,2.5167892742954967,1.180401713294068,-0.14296771954005472,-1.3706213567190861,-1.394130059129786,-3.08855439431051,-1.6617899405762362,1.0157115380653483,0.03964543952598376,0.30226399173563756,2.293440876240939,1.6837809522519152,3.7854457269794946,0.3141387779259466,0.9567115285150889,4.092554839926311,-1.9982091294953523,0.531981990644474,3.1797700816344703,-12.131586480778564,2.5651882367511254,-2.9517151859903645,-2.269461504566074,3.857664059991957,-0.3442966292928915,0.24314075177341987,3.810548814178372,0.6522049112533583,-2.5660938243566953,2.8385815363413416,3.2130092272193327,2.1045526618047843,-1.4815565792045344,-1.4431936330788027,-12.131586480778564,2.149778231102215,-0.6704339263465044,-1.7127484633188228,-1.286265023995508,-0.40345707645036644,-0.26679711213480317,-2.525991412782993,4.098882666383875,0.5306515047115941,-1.946790403852205,-2.232863058050569,2.1400742130066606,-1.6951725628604652,5.822678677106482,-0.2613251834325485,-0.7631136887837275,1.0173492417379029,-0.973199893893721,-0.4249419076047003,-0.2941768464310659,2.091353572275099,4.0866483836898375,-2.2151157867791724,4.243451715805962,-3.12587841045816
-0.4012729365823091,-2.879937724954716,-2.0606160225598815,4.210335655299017,0.4886279255032804,-1.4284762716391652,-1.847149605683593,1.3675692291564294,-0.8032386750951082,-1.9098675799017153,0.3651140444345744,-2.605889045118821,1.7882456132859588,0.15040137322587643,2.027859692093805,-2.4509070946306784,-12.289230518411912,0.2826579282934416,-2.3408119115734136,0.2191196157141322,-0.7726520210966195,2.5912989996735716,-0.5260829841267727,1.9343785846665629,-1.0369684729300834,-1.0331246511754033,-1.4636637731225006,5.6292072976296,-0.6572582103902933,-0.7863709857257506,-1.7241715451925819,-0.4107086447231314,-0.46504856063838407,3.5222639692776996,2.521748498168545,2.3648799452370035,-2.021512194356659,-0.27223359304328465,1.7150927212673777,5.68697009919795,1.9434261454126265,2.0977635575050684,-0.003895680942525459,-2.156886512037368,3.7879639045927544,-1.9120519741665154,2.2434437702857677,2.1360811987970605,1.264065676646947,5.9535183770515365,-1.1187262286607416,2.064788663991611,-0.22227979131850173,-2.9454353286898725,1.0702267556882337,1.0395065015339346,0.48514877915317545,2.5570649571213417,0.778034758481728,-1.3005111711209638,3.554138783319822,1.089196410231276,-0.4963837410082892,-0.6663448782170684,1.4972362849626357,-2.025874412135521,-3.030960362764316,0.9439810804635691,-2.5805608357480514,0.2929867652863578,2.7551006119031323,0.5315514354629949,2.4807871777999635,0.1926805655346433,1.1013623813492144,0.6752676525418009,-2.8124104691438925,2.898157253917687,3.1031224385482608,-1.5577923528301243,3.5012976979759864,-2.3528464797487034,-12.289230518411912,4.214649291225603,-0.6495263211205691,-2.3234455594763714,-2.4695447333291414,-1.3693741669550255,-0.7035860338757827,0.9970396834625381,2.313513350724759,2.049638485985266,-12.289230518411912,-1.3599479319532035,-12.289230518411912,2.9539431238086573,-0.5130137704505735,-1.5429351277682697,0.16617469296401133,0.8824933329280169,0.32627044345093026,-3.0299724421817844,2.639226016683078,2.0853031994485045,-1.4847463535577772,-1.5457866231532291,2.1295788661725386,1.3324564343389387,3.2861927208110204,-0.9727026331702566,-0.2986932808708014,2.1682716087940808,-1.294410333389325,-0.5522328907603535,2.0432494664567615,3.309767311504687,2.2090390665650013,-0.4304733024904879,3.7747491316326434,-3.0069907036969186
-1.3751894667022855,1.4808596404701726,-0.932224602419967,2.065174466554585,1.0098857279781512,-0.22142546892223702,0.07810017462742991,0.3796378274062615,2.3072219352401744,2.465859596265968,0.8175428343592293,-1.3024877501582166,-1.7275606749241872,0.5578098005208671,1.4649054483877748,-1.1287174259353838,-11.959203951912244,1.1478643525920376,-11.959203951912244,3.4876976117854728,-0.04699701201153683,-0.674639228189835,2.4099141347469297,1.762663346677896,0.18400967968191573,0.4187235293451179,-0.19934915696952782,0.3213677811706974,-0.3966983828763837,0.9995093891982574,-1.7588535021969678,-1.2701934632592229,1.3580377635659682,3.1736301697903295,1.7685983780558523,4.0041502713086885,-1.369399032716914,-0.9039408786850176,-11.959203951912244,0.146588291820116,4.2938518028650305,2.5700975709404394,-0.0702900403996205,-11.959203951912244,3.582898613181203,-2.046689764488824,0.6395775653938145,-2.0968874666060477,2.1034053141938536,2.646197166955016,-0.7793394875274666,-2.3591008375168316,0.07955797476179693,-1.7641625953433175,1.7720484356757993,0.6919550326909123,-2.5147982855208655,3.9341980846870923,1.6595994242881682,0.1405632017162297,2.4717020389063125,0.8044216662568298,0.09986866156825158,-2.2314159025738656,-2.463093588140862,1.0352214818155776,-1.5125652881280969,2.384010393624836,-2.9561538449096174,-0.550516234308895,2.5222988687708074,1.809408569056469,1.7839136794283226,-0.5393422667678607,-0.8843171964403203,4.889571101720495,-0.14098959936394806,-0.7283912084650828,1.998355490729013,-0.4418191281366388,2.9638202337206527,-1.721058234038808,-1.0995030285919016,2.427502452646987,1.6933926548913671,-3.607614238799324,-11.959203951912244,2.368511901843908,-1.2023708939338968,5.824892246889476,4.529699431456505,1.1649070522784557,-1.0511992587002466,-0.5208301313614108,-3.0155623760175425,0.709201652819611,0.9001119341373665,0.6205160440409276,-0.51939266926352,0.9209818713897375,-0.9139259227230179,-1.476125903885591,4.9402779930438925,0.4072019051398641,-0.6493848052987099,0.03888954418194235,2.7083799762921617,-2.9526135311036965,6.07195663061949,0.9038162866788797,-1.606209243627517,2.7625560862099316,1.1713909048819353,0.7954734178283145,-0.8406781888314638,-2.98452774089371,2.1807889665641005,0.507926338865671,0.5340026911221214,-3.5241078010820113
-2.2114717007122273,-0.6022095131036025,-2.8157379897949895,6.025338645519957,-0.2626292077291472,-0.7968473254304964,-0.9711205771025693,-0.200851358857828,-1.6575361869444247,0.11896841166424732,-0.7334055737413099,0.1007401282539293,-1.247804722044414,0.07425122066908596,1.407629767648288,-0.7551283290279933,-11.783274715265806,0.5446518868273271,-2.837193551054593,2.5494434772646377,1.2218117914527333,1.9673207287518624,0.8076598939812785,2.407464833250673,-0.9180553759113526,-1.7125391118247197,-1.4218960311063924,0.9804393401490161,-0.6510517425104627,1.1160092819154688,-1.1601818857466721,-2.3087788228509947,1.1104421752321505,3.2092537436500246,2.1345186436645633,2.852830156053166,-1.3321379970849812,-0.7913733920662622,-3.022204017512312,1.440904220241058,3.1068621958596996,3.1785563831561356,-0.31591084064411223,-3.436926169969203,3.5066029101431644,-0.9301376318497248,-1.1745500831241138,-1.0322587338357359,1.089038026602493,3.1656877014110663,-0.5807548747768578,-0.636284852846897,-1.0980918457368514,-2.2602993414279897,2.6193916363160827,0.6954540088687642,-2.155516715243577,3.9501746199805785,2.040086770952514,0.4880359708723683,2.2918962983131648,-0.23209582010444318,-1.0444546570723023,-1.9125168489017543,-1.6217498813335638,-0.1439419977362597,-11.783274715265806,0.9711135892658653,-0.8598446910203315,0.15445503266689897,1.7177123118169764,1.6602426248630104,1.838210669436049,-0.5881787512268755,-0.806157656601016,4.599162546888914,0.7062016326842917,1.1394432250476374,4.2925380989015895,-0.6214619256816825,2.5776546223588586,-2.0595081548793335,0.8831049591680653,2.616342578335664,-0.27122899648092247,-1.7637303061666998,-11.783274715265806,-0.41768595747896065,-0.3134275763183325,3.414817290440187,3.6300934753199927,1.8097706443598982,-0.16717439435471437,-1.339815087678243,-11.783274715265806,2.308221216874016,-0.19389864832764037,-0.918516621064331,0.07268808825866202,-0.4657996252693657,-1.2496437309236406,-2.2761227545425022,4.838442302114956,1.4503562533275822,-0.8141300310300803,-1.6244972853595172,3.4817459631571346,-1.461705102883517,6.698440227835765,4.593489384334278,-1.4320802072373766,2.512666072587675,0.7742537324183072,-0.16498061025649857,-0.23654546247168096,-0.5114991322705684,2.413651489884735,-0.13351305278493797,0.2830603310352169,-2.829453901914693
